llm,composition,es_mae,atc_mean,atc_std,atc_max,atc_q10,atc_q25,atc_q50,atc_q75,atc_q90,atc_skewness,atc_kurtosis,atc_se_sum,atc_nll_avg,atc_nll_max,atc_nll_sum,atc_lntp,atc_mtp,atc_ppl
qwen3-4b,gsmsymbolic-test+scibench-test+svamp-test,0.0871925838780046,0.08672369782743539,0.08762946453616485,0.07986411823716322,0.09569015110952009,0.09638695258693104,0.12005683718580688,0.10142459095957583,0.08831337497851977,0.11432520604884924,0.1171004366091786,0.09696922284641334,0.09060115055969406,0.08136839550516337,0.09773098700310649,0.08925431835531958,0.08136839550516337,0.09060115055969406
qwen3-4b,gsmsymbolic-test+svamp-test+theoremqa-test,0.1450049875584815,0.10191196899431647,0.0897027492005815,0.07217869496120402,0.08529020376140643,0.11137258123818203,0.14556300906123057,0.12296064139503557,0.09379806028033193,0.13898343213017295,0.13829949326560134,0.08827562990344553,0.10141639603701644,0.07354826078470865,0.0900937396900294,0.08681413397440726,0.07354826078470865,0.10141639603701644
qwen3-4b,gsmsymbolic-test+livemathbench-test+svamp-test,0.1625838190598352,0.09652289376849835,0.09239935792556767,0.06516008575003279,0.08114375547849857,0.11692712174236616,0.14967545722314993,0.13128071688756515,0.09493110786997092,0.14459397898890572,0.14509250604432927,0.09132930938073494,0.10397215614791533,0.06740892296825292,0.09130421119544302,0.08449973374131341,0.06740892296825292,0.10397215614791533
qwen3-4b,gsmsymbolic-test+matscibench-test+svamp-test,0.0863506219162356,0.08980605170529617,0.09028236774626348,0.07596475371750122,0.09806509705354324,0.09669989958938467,0.12015502589162508,0.10272914982021013,0.09097920722847157,0.1187114794692059,0.11971627239538134,0.09411214916101028,0.09509020118082283,0.08368648144073086,0.09582763062596086,0.08637778252180121,0.08368648144073086,0.09509020118082283
qwen3-4b,gsmsymbolic-test+mathhendrycks-test+olympiadbench-test,0.0833805968685593,0.10192457618325179,0.0935414906541426,0.07502221892984978,0.09520367584332859,0.11318492931337795,0.1332004968163787,0.11596179243071969,0.09738317267091909,0.13224589692705951,0.13098761435300424,0.09534962924186649,0.09932844466327784,0.08601151910950551,0.09609392921167989,0.0822434113139812,0.08601151910950551,0.09932844466327784
qwen3-4b,gpqa-test+gsmsymbolic-test+mathhendrycks-test,0.116804391139827,0.10348606601657591,0.08859313927875252,0.06870914079261736,0.09432648028733562,0.11949615093306298,0.14097730941919218,0.12248647609899196,0.0948092535346345,0.13988142419394195,0.13819800407469654,0.0825543023573633,0.10508799652136122,0.0836416057361861,0.08550705708339487,0.07209472145164138,0.0836416057361861,0.10508799652136122
qwen3-4b,gsmsymbolic-test+mathhendrycks-test+scibench-test,0.1004513167575941,0.09158064123711074,0.08666112259938472,0.07844231844177056,0.10643310107675011,0.10687145480828095,0.12053443199691685,0.10583188759644582,0.09324670831185311,0.1182248192636394,0.12391100011083693,0.09339427341340881,0.09246781722636074,0.07802331950947014,0.09193814009234802,0.08314886068741717,0.07802331950947014,0.09246781722636074
qwen3-4b,gsmsymbolic-test+mathhendrycks-test+theoremqa-test,0.1573276893401915,0.10323687165494258,0.09330274920058153,0.07137736957241354,0.094760853499537,0.11792162109673762,0.13871248852703483,0.12060660554667235,0.09706842408379694,0.13643089503766886,0.13713136053167685,0.09472460450213147,0.10158670041934663,0.07786372842240141,0.09358204254923928,0.08385507853322748,0.07786372842240141,0.10158670041934663
qwen3-4b,gsmsymbolic-test+livemathbench-test+mathhendrycks-test,0.1296064766541771,0.09638126978112896,0.09529581155637648,0.07037433387389076,0.09157218884998942,0.11958886116396808,0.13957569195350086,0.12232881348393858,0.09793077626643576,0.13908575463260403,0.14066294431997822,0.08972496009582394,0.09586473003657794,0.08857810715550599,0.09197759743675656,0.08191799502806882,0.08857810715550599,0.09586473003657794
qwen3-4b,gsmsymbolic-test+mathhendrycks-test+matscibench-test,0.0945413842378484,0.09319868844752802,0.08970624909168623,0.07822624210733134,0.10872318369130822,0.1129814649998877,0.12181896791332303,0.10920023135449972,0.09573755825959122,0.1265431279714065,0.12978293442325542,0.0948728130780492,0.09695686784748951,0.07970635666949273,0.09545767618657194,0.08570763860973958,0.07970635666949273,0.09695686784748951
qwen3-4b,gpqa-test+gsmsymbolic-test+olympiadbench-test,0.0823488908672487,0.10136037492043445,0.08810903270818349,0.06561368718381805,0.08531951025522863,0.1103524260196801,0.13893275318614676,0.11828187158878348,0.09419765949970944,0.13582333926115459,0.1342377751257131,0.08339315245825003,0.10095331378636004,0.0823628124844101,0.08402714471014297,0.08234976162148284,0.0823628124844101,0.10095331378636004
qwen3-4b,gsmsymbolic-test+olympiadbench-test+scibench-test,0.0695802394348233,0.08884965137997816,0.08402855893720766,0.07271961498323457,0.09248850349753088,0.10199635822351813,0.11464292186995746,0.09993394820023394,0.08510502400258661,0.11436761814598881,0.11805954415918192,0.0884653701459859,0.09093046479680722,0.06991567290297042,0.08696775518591615,0.0792508676321451,0.06991567290297042,0.09093046479680722
qwen3-4b,gsmsymbolic-test+olympiadbench-test+theoremqa-test,0.0828078521086644,0.09862839415118282,0.08984403591289677,0.07260026146503097,0.08800736421705688,0.11082807257399889,0.13917177630417982,0.11359583857287898,0.09418233628095007,0.1285955354511717,0.13279258075218958,0.0911567149070956,0.09738310096436738,0.07771167170964614,0.09160659407442402,0.08099404595372983,0.07771167170964614,0.09738310096436738
qwen3-4b,gsmsymbolic-test+livemathbench-test+olympiadbench-test,0.0830339376350334,0.09221501580663724,0.0875414906541426,0.06982725889133702,0.09100367584332855,0.11464372484342418,0.13976239252583783,0.1091617924307197,0.09612036426826857,0.13687488768684664,0.1328967322846856,0.08945452385720862,0.09240540742968335,0.08257195183405777,0.09064902259558708,0.07998281566099874,0.08257195183405777,0.09240540742968335
qwen3-4b,gsmsymbolic-test+matscibench-test+olympiadbench-test,0.0715037744711989,0.09254548574191775,0.08723851801264682,0.07422796867016905,0.09808924397215513,0.10379747830182424,0.1166668233009253,0.10506631851258966,0.08840218596285343,0.1210811896992701,0.12238273214096243,0.09290971847719474,0.094371588733975,0.07496931770961361,0.09209221096420944,0.08274718115044506,0.07496931770961361,0.094371588733975
qwen3-4b,gpqa-test+gsmsymbolic-test+scibench-test,0.086009997425118,0.08525540215924088,0.08029484460950274,0.07027333385681614,0.09596758904822195,0.10236820972695297,0.12193471100273605,0.10147632417645866,0.08167063828322614,0.11850941939958863,0.12172315699557554,0.08479407374499898,0.08598450611648352,0.07143446220794983,0.0829469885210887,0.07453280428079478,0.07143446220794983,0.08598450611648352
qwen3-4b,gpqa-test+gsmsymbolic-test+theoremqa-test,0.1115271950228403,0.10358979010753147,0.08398176729233571,0.06631574900236534,0.08725838730882465,0.11789044453510567,0.1449491544766915,0.12571302520397298,0.0918513034206981,0.14147754018738173,0.1390232633657637,0.08667716311873144,0.10088395146351681,0.06947736878485163,0.08554259097344592,0.07466422067570276,0.06947736878485163,0.10088395146351681
qwen3-4b,gpqa-test+gsmsymbolic-test+livemathbench-test,0.1002612032901223,0.09575413883477749,0.0823235982495453,0.06418027758106395,0.09026266467696811,0.12404285073921292,0.14787585404854675,0.13220866761953018,0.09459651075054028,0.14714918056409712,0.14538079859927616,0.08241683349543727,0.10324797717395393,0.0691146050354117,0.08360026745715277,0.07441230138701434,0.0691146050354117,0.10324797717395393
qwen3-4b,gpqa-test+gsmsymbolic-test+matscibench-test,0.0821805363589664,0.08972968391687894,0.08457966919375108,0.07277789363499443,0.09781729749295515,0.10601878193437889,0.12470330440341518,0.10150038290270358,0.08482329157297272,0.12167675724698368,0.12512510438204716,0.08433402900507854,0.0909490317765606,0.07234803753420035,0.08671064759673501,0.07701770807029755,0.07234803753420035,0.0909490317765606
qwen3-4b,gsmsymbolic-test+scibench-test+theoremqa-test,0.107618472124123,0.09095152612520503,0.08471205785767491,0.07473392607224269,0.09735942354494972,0.10392518538931032,0.1201664343881981,0.10192016093122198,0.09040544308537987,0.11839546067269106,0.1214436983000849,0.09011504811868419,0.09294197067067633,0.07907286284515802,0.08840450907951289,0.08363973975659691,0.07907286284515802,0.09294197067067633
qwen3-4b,gsmsymbolic-test+livemathbench-test+scibench-test,0.0909476815641508,0.0909546802049386,0.08688204784145265,0.0772298140904453,0.0978782807024211,0.10540191377907371,0.1204319929725266,0.09676537301865458,0.09085464563856309,0.10600351021793275,0.11037135482819649,0.09101220181160219,0.09410613065980888,0.08569648783965815,0.09192176103326508,0.08445090851754475,0.08569648783965815,0.09410613065980888
qwen3-4b,gsmsymbolic-test+matscibench-test+scibench-test,0.0810807629832777,0.09410560125724485,0.09718590614903942,0.08067084703756477,0.10564600776591734,0.09981646968250908,0.10958054441037035,0.09878123231156902,0.09719875976814962,0.11276285700669264,0.11559792434244502,0.0911701772465142,0.09487018732686962,0.0883434282262063,0.09198717157813746,0.08530017168304901,0.0883434282262063,0.09487018732686962
qwen3-4b,gsmsymbolic-test+livemathbench-test+theoremqa-test,0.1297951139137798,0.09200397365975957,0.09176778337583447,0.0666618911890711,0.08608635403694394,0.11853955540944175,0.14633736564365618,0.11380660554667235,0.09386842408379692,0.1425870143835263,0.13965844318908657,0.08677428800570586,0.0919060073591939,0.06718382293336356,0.08925290065924724,0.08371276263682419,0.06718382293336356,0.0919060073591939
qwen3-4b,gsmsymbolic-test+matscibench-test+theoremqa-test,0.0962016730486076,0.09404678165629406,0.08716142652125061,0.07507801443054105,0.1007941038249796,0.10770101747962586,0.12250067551155894,0.10455350882783228,0.09312377540090559,0.1238141902497039,0.12556082209284644,0.08999464132753299,0.09794990422235819,0.08074267294913126,0.09314468980362574,0.08669000536439,0.08074267294913126,0.09794990422235819
qwen3-4b,gsmsymbolic-test+livemathbench-test+matscibench-test,0.086602636729909,0.09385481378480809,0.08871662241055803,0.07036304273610147,0.0992922057272466,0.10839243997657291,0.12301896791332304,0.09615314555536322,0.0929962849282874,0.11387264330445532,0.11601816564081577,0.09022298170119028,0.09773753901546475,0.08846367485464633,0.09084444422252344,0.08250450351871293,0.08846367485464633,0.09773753901546475
qwen3-4b,mathhendrycks-test+olympiadbench-test+svamp-test,0.0905423662054597,0.09895704821636622,0.09801479552298724,0.09195819441316362,0.1042965554781933,0.10786571289733463,0.12040416237704832,0.11247491967572978,0.09650577109404705,0.1203506155768715,0.12418339262362643,0.1141678248319515,0.10229392017617393,0.0967697253178997,0.11317270705558866,0.1363168229057548,0.0967697253178997,0.10229392017617393
qwen3-4b,gpqa-test+mathhendrycks-test+svamp-test,0.1124773246919365,0.12928050294658625,0.11681385826625476,0.1027335537275312,0.13201038352225328,0.16563282517145575,0.14800145738905424,0.13018017897678152,0.12674990116682755,0.14393739995863675,0.14655771748174354,0.11360989261930676,0.12762552270050648,0.10998106541300776,0.10889369134274088,0.10292970880576954,0.10998106541300776,0.12762552270050648
qwen3-4b,mathhendrycks-test+scibench-test+svamp-test,0.0936165589586257,0.12962453584001835,0.11715438538518892,0.08000771908650997,0.10567443312563943,0.114766462969529,0.1295956574491181,0.14248535016857306,0.1320265860550019,0.15127689170255337,0.15935944531003976,0.09011558708781646,0.13611330452430048,0.10408928584903347,0.09055886446474921,0.07730921276974326,0.10408928584903347,0.13611330452430048
qwen3-4b,mathhendrycks-test+svamp-test+theoremqa-test,0.1532928826882767,0.1032402108242183,0.09378453006960345,0.07713835766177927,0.09147964540354021,0.11023143144509255,0.12249579199862895,0.1128099549294033,0.09738837296647274,0.12041752763745928,0.12640618339786427,0.09319564563586971,0.1032029305974953,0.0853775977933191,0.09380605524545457,0.08667296710856806,0.0853775977933191,0.1032029305974953
qwen3-4b,livemathbench-test+mathhendrycks-test+svamp-test,0.1120580596043395,0.09395992431272107,0.09068111332369241,0.09283686668207265,0.09749194329307802,0.12750472291091236,0.12978916990134795,0.11045177452491653,0.09717329190901422,0.13452386897264768,0.12963803080555558,0.11185597627438712,0.09764307057099113,0.14435962557846832,0.11046156049811798,0.12407794409009616,0.14435962557846832,0.09764307057099113
qwen3-4b,mathhendrycks-test+matscibench-test+svamp-test,0.0989947576921106,0.12858734563691962,0.11278781706731196,0.07340043390803434,0.10998638082062943,0.11949327286226086,0.12997972188068824,0.14392789681251358,0.1296785752471492,0.15380522147969067,0.16285341109861998,0.09122354429730602,0.12531071741521113,0.09558164587261328,0.0923337586362297,0.08065086009999142,0.09558164587261328,0.12531071741521113
qwen3-4b,gpqa-test+olympiadbench-test+svamp-test,0.0872147503775021,0.10345150549947826,0.10324297886559433,0.0916489851603568,0.12266603543612686,0.1317813399948669,0.12538179395382767,0.11195539130608478,0.10406323631317078,0.11797901506245959,0.11995554057570437,0.11717912372425723,0.10375529752629516,0.09081109035657413,0.11472795090289048,0.11676840351348709,0.09081109035657413,0.10375529752629516
qwen3-4b,olympiadbench-test+scibench-test+svamp-test,0.1001655037529869,0.10869191598367985,0.09940612324557399,0.06955285539833587,0.0848301463908949,0.09976327514995674,0.11709299351863253,0.1243443870702036,0.10791154544480389,0.1373545818424705,0.1474552987223088,0.08506229277577924,0.10884734083661055,0.0832965086569634,0.08712187791376433,0.07406625655164155,0.0832965086569634,0.10884734083661055
qwen3-4b,olympiadbench-test+svamp-test+theoremqa-test,0.0931843344382953,0.09668134681783422,0.08915150253398492,0.08224143573215936,0.0953747180165716,0.10410807257399887,0.11401738653359625,0.10975687208830769,0.09429079792097521,0.11749820281009596,0.11989806894759147,0.09968929047456157,0.10172965526598723,0.0829500658858117,0.1015282278295214,0.1014741651192131,0.0829500658858117,0.10172965526598723
qwen3-4b,livemathbench-test+olympiadbench-test+svamp-test,0.0903923976299815,0.09030162271349136,0.09108292820715906,0.08971105828117262,0.09913902778014456,0.10772823175253579,0.1176090404258288,0.1036072737940941,0.09691515692087078,0.11447170171479679,0.1103953694513038,0.11721584071396843,0.09278416407861297,0.09197773457592939,0.1160758595497258,0.13164624038116554,0.09197773457592939,0.09278416407861297
qwen3-4b,matscibench-test+olympiadbench-test+svamp-test,0.1030327934579578,0.11033134682195862,0.09960389633907141,0.06946499945554886,0.09333469928015561,0.10317654810733483,0.12197979828847552,0.12690823936832804,0.10900531854378462,0.14097177696933577,0.15074943384241996,0.09454607488251014,0.10825951331130071,0.08225183665430233,0.09633788769706686,0.08398647589294099,0.08225183665430233,0.10825951331130071
qwen3-4b,gpqa-test+scibench-test+svamp-test,0.118501705521694,0.1188931479699085,0.10840542794208381,0.06984360053086285,0.08447089386473873,0.09633186020524927,0.1161467108729827,0.13377905541256457,0.12047116617690841,0.14523716152249716,0.15216427686552572,0.07970370105533042,0.12377588888155286,0.09809031571767801,0.0811619178513414,0.07428014288258626,0.09809031571767801,0.12377588888155286
qwen3-4b,gpqa-test+svamp-test+theoremqa-test,0.122942006966346,0.10461618858631458,0.08466095488577889,0.07008336548346604,0.11052596220459558,0.13832626608633908,0.1359376873876028,0.11628552753181545,0.09485162944146411,0.12517809199286373,0.1258533357024368,0.08527655401856091,0.10153018279203314,0.07336638715256014,0.08567977841195445,0.08603474241140253,0.07336638715256014,0.10153018279203314
qwen3-4b,gpqa-test+livemathbench-test+svamp-test,0.0801430671464654,0.1516697243882938,0.14049146428994347,0.09243442620957414,0.1698981290954434,0.1761523345343164,0.15826377379997442,0.1465244670413137,0.14367169271791194,0.15379534706672243,0.15671178613298706,0.1174123808538314,0.15265229163254276,0.0917317125435652,0.11603248074583579,0.09361101941622375,0.0917317125435652,0.15265229163254276
qwen3-4b,gpqa-test+matscibench-test+svamp-test,0.1189726521718652,0.11705618446394342,0.1040442566979213,0.06826586213560196,0.09697404437993266,0.09965868171262852,0.12084377134563447,0.1339394403444894,0.1154346529810436,0.14712023079585296,0.15644574389344806,0.08077793058115598,0.11296230812573134,0.08526209613239562,0.08074953390123206,0.07153089631890246,0.08526209613239562,0.11296230812573134
qwen3-4b,scibench-test+svamp-test+theoremqa-test,0.1251707895205221,0.12526913831495873,0.10995013871264903,0.07354592667448726,0.09481422519975985,0.09952594220489824,0.1204705560857842,0.1339252419178601,0.12674082969623343,0.1583402033082685,0.1578858692649916,0.08631308755793991,0.13321184424714785,0.10389742537276012,0.08792056014165076,0.08159993882700362,0.10389742537276012,0.13321184424714785
qwen3-4b,livemathbench-test+scibench-test+svamp-test,0.1130472664056223,0.14233844195801837,0.12842375351404006,0.10766034192060522,0.10319561683250918,0.11267893257529848,0.14023032893610984,0.16467213361012772,0.14415060910993877,0.1860013816970622,0.19106253764413042,0.10503896393892401,0.15252322369078103,0.11766928761843891,0.10764148624829,0.0900808887301453,0.11766928761843891,0.15252322369078103
qwen3-4b,matscibench-test+scibench-test+svamp-test,0.1311658959019166,0.14446220062014675,0.12609180444385332,0.08691408134171874,0.11293244650486549,0.12522423858103174,0.16446987382454822,0.17538879678543084,0.14621251608577618,0.208663468222255,0.21869527489316445,0.09416965017220118,0.15355009749269494,0.11428350029460414,0.09584932346037633,0.08806378953302967,0.11428350029460414,0.15355009749269494
qwen3-4b,livemathbench-test+svamp-test+theoremqa-test,0.1306132920167317,0.10058971250720661,0.09167853801613317,0.06961391185670272,0.08443948865597381,0.11545258123818203,0.1205382310230192,0.1041736893623008,0.09814323769177906,0.11690600545700994,0.11454714778452638,0.08597520067972955,0.10336934067561299,0.06812382293336355,0.0875669748728078,0.07736397075160432,0.06812382293336355,0.10336934067561299
qwen3-4b,matscibench-test+svamp-test+theoremqa-test,0.1165251552489143,0.12222764349603477,0.10622472565956156,0.07384786813351056,0.10201807062406028,0.10455489189328367,0.12176666552052598,0.13560778980422405,0.12490067651833643,0.15960589065298797,0.16049176402370946,0.09462817378834207,0.1262145730859614,0.09321594089496282,0.09329033179973167,0.0828243616086328,0.09321594089496282,0.1262145730859614
qwen3-4b,livemathbench-test+matscibench-test+svamp-test,0.1237951853830911,0.13329369483498998,0.11560856438944049,0.06758288972721849,0.10663656205440775,0.11439001483214475,0.13844570859261016,0.1602715356841255,0.13724860870983668,0.18533015723172133,0.1899485605171028,0.08837464384539218,0.14100367202792813,0.10522415008520439,0.08935105206308283,0.08422316912177016,0.10522415008520439,0.14100367202792813
qwen3-4b,gpqa-test+mathhendrycks-test+olympiadbench-test,0.0938389975123335,0.09958753196486511,0.09477591838392677,0.09969385014876572,0.11135502609865458,0.11236174464336637,0.126541523249108,0.1121554391561315,0.0974174576742239,0.12204069337711516,0.1274714621729453,0.12011245705759058,0.09800233673512422,0.09739859102483128,0.11952624003196186,0.12068158721636321,0.09739859102483128,0.09800233673512422
qwen3-4b,mathhendrycks-test+olympiadbench-test+scibench-test,0.1185734168939603,0.10675265798832827,0.09787964446230887,0.0757209473534287,0.0942981397680005,0.1252480314121545,0.142230595666975,0.13707420515796298,0.10959810546073352,0.15993023064581502,0.1662657119136557,0.09211203728450998,0.10990347142229626,0.0729956729029704,0.09412064507166058,0.0839389755826136,0.0729956729029704,0.10990347142229626
qwen3-4b,mathhendrycks-test+olympiadbench-test+theoremqa-test,0.1041084051053799,0.10452025118737092,0.09253033943220115,0.08961264736752264,0.10177060393659192,0.11650474051773722,0.12381948327888596,0.11676566403573177,0.09751382926941754,0.12832789429630415,0.13271175232572432,0.10404532775477833,0.10343121836568266,0.09044689135648676,0.10763411011602968,0.10867902325716446,0.09044689135648676,0.10343121836568266
qwen3-4b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.0984736924869761,0.09606541962648878,0.09218303192151871,0.09551078352063999,0.1017572305133136,0.11833581440678935,0.12525159196569005,0.10768700539247056,0.09842539138991198,0.127057532377251,0.12959466548235207,0.1197194902273619,0.0970191534234653,0.09964357094451,0.11900919288305914,0.13959561694369518,0.09964357094451,0.0970191534234653
qwen3-4b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.1184244533894669,0.10904378561335124,0.09730479485990769,0.07488258269894468,0.10281106984708341,0.12710089340002811,0.1430927213618794,0.14043171120715886,0.11127785552669103,0.16232737678503031,0.16775858672035215,0.09864579604173114,0.11268196200269813,0.07714483772701411,0.09883644274770165,0.09303672713254221,0.07714483772701411,0.11268196200269813
qwen3-4b,gpqa-test+mathhendrycks-test+scibench-test,0.1247605145701364,0.12168795622535941,0.1086061623895753,0.06819901791691234,0.10005155295691046,0.12537210011805094,0.14184655943111718,0.14373774478647738,0.1214628986725768,0.16922967524824709,0.1718955332200193,0.0739809484640879,0.11884985375614927,0.08135651701129483,0.07485967924386483,0.07243885608465941,0.08135651701129483,0.11884985375614927
qwen3-4b,gpqa-test+mathhendrycks-test+theoremqa-test,0.134622359976864,0.0989339384074939,0.08732706128081573,0.08565597246894315,0.10513352385408074,0.1161583575000674,0.13045463210548852,0.11492645920347806,0.09455456557735327,0.12304451176444339,0.13242390423430858,0.09490271102219976,0.100265902467459,0.08884449265939313,0.09668094875327407,0.09553852760616037,0.08884449265939313,0.100265902467459
qwen3-4b,gpqa-test+livemathbench-test+mathhendrycks-test,0.1050109967123867,0.11027066980547073,0.10405310274685753,0.10036758990147147,0.12261339255225268,0.1322879285953885,0.13609953564604318,0.12262968476599734,0.1010799751352609,0.13061112772486624,0.13246857416044444,0.11806100029050877,0.11164625384099107,0.10199790814457696,0.11581543716980067,0.1106370342538181,0.10199790814457696,0.11164625384099107
qwen3-4b,gpqa-test+mathhendrycks-test+matscibench-test,0.1266766319811974,0.11650295117453471,0.10685144251395595,0.0658092162080727,0.10906170285507129,0.12735978473003723,0.14285170108332973,0.1454957202595696,0.12160571176209467,0.1705887192325413,0.1733095448456265,0.07669939375293608,0.11912820905201871,0.07805971184385091,0.07743889672162438,0.07943055869784447,0.07805971184385091,0.11912820905201871
qwen3-4b,mathhendrycks-test+scibench-test+theoremqa-test,0.1435608430399603,0.1291058991567759,0.11053477112385726,0.07175794246110882,0.1076743058960272,0.12416511826392936,0.14804543696224454,0.1443428752815621,0.1291226879784001,0.1702110758885476,0.178901685001177,0.08925661685874327,0.13033960214772652,0.08881105082425249,0.08754508326117841,0.0794865951041942,0.08881105082425249,0.13033960214772652
qwen3-4b,livemathbench-test+mathhendrycks-test+scibench-test,0.1307656045221626,0.14269352423632536,0.12291024540706141,0.07816129209546194,0.11390976797034413,0.13879261746990343,0.1789654919986858,0.17550104492134566,0.1463857115427764,0.19990996657938392,0.2086155134546857,0.08661629594924153,0.14096743334611858,0.1049073978674178,0.08743262196186793,0.07697228472378474,0.1049073978674178,0.14096743334611858
qwen3-4b,mathhendrycks-test+matscibench-test+scibench-test,0.146020158216679,0.14686297974721998,0.12815108356198196,0.08305620377469922,0.1246884282869527,0.14612286137234246,0.1880433553820984,0.18746094811090835,0.1512625229237806,0.21904978362631716,0.2314190704138877,0.09226873084328036,0.14835022601267903,0.11134803492088408,0.09262141062838283,0.08139157896857999,0.11134803492088408,0.14835022601267903
qwen3-4b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.1389247623425609,0.10483846599343423,0.09485379649876906,0.07713835766177927,0.09543259816165058,0.11899267256273824,0.11808461562785304,0.11260664896942123,0.10276878116219172,0.13123428221250685,0.13260529701724383,0.09581326036776726,0.10516051601279992,0.09015988017633152,0.09626862999489824,0.09216108245470403,0.09015988017633152,0.10516051601279992
qwen3-4b,mathhendrycks-test+matscibench-test+theoremqa-test,0.1328852815269056,0.12890838172517877,0.11067505800634062,0.07120416752210237,0.11288473729072694,0.12687269500640577,0.14977482387990088,0.14558732654819612,0.1282495714408285,0.17280188363930687,0.17994001289163922,0.09347865707894801,0.1254509336325862,0.08806618748549198,0.09145077953344995,0.08252269727497812,0.08806618748549198,0.1254509336325862
qwen3-4b,livemathbench-test+mathhendrycks-test+matscibench-test,0.1311272385735766,0.13510145666930673,0.11436834858821095,0.06976482894830831,0.11684625429874607,0.13394044836987593,0.16621268914321113,0.1665491941485809,0.13708640342670245,0.2008387207698333,0.20724870573327178,0.09101690901961478,0.13884918488539885,0.09686001156463361,0.08963227199647016,0.08034235529291564,0.09686001156463361,0.13884918488539885
qwen3-4b,gpqa-test+olympiadbench-test+scibench-test,0.1566910811224034,0.09961945701699323,0.08721027715385396,0.06626628441596455,0.08525626147089427,0.10440421752081615,0.13211081229237265,0.1214030786487033,0.099564913859324,0.14753144799402412,0.15747300756428245,0.08790017632149415,0.10314927591413733,0.06696069548795885,0.08682868223774652,0.08483113750402249,0.06696069548795885,0.10314927591413733
qwen3-4b,gpqa-test+olympiadbench-test+theoremqa-test,0.1210844996469784,0.09406884323616667,0.08656819749742176,0.08552250993043398,0.10153832735941401,0.11037890590733224,0.12439296040178997,0.10658994322632949,0.09339494282835323,0.1199667802629382,0.12404046185601851,0.10982211346906404,0.09712373933277255,0.08387725761817826,0.11318768154460108,0.10571005354710564,0.08387725761817826,0.09712373933277255
qwen3-4b,gpqa-test+livemathbench-test+olympiadbench-test,0.1077618780670089,0.09165791939095078,0.09012277168839893,0.09529913524344294,0.10542332814038731,0.11446553158147718,0.12367009346493063,0.1033460740584424,0.092597796369104,0.11665577827308685,0.11729266263914132,0.12144845569474456,0.09290616990999286,0.09477162442102405,0.12140055596574728,0.12724139004188756,0.09477162442102405,0.09290616990999286
qwen3-4b,gpqa-test+matscibench-test+olympiadbench-test,0.1658282927440748,0.10263296758495713,0.09005981510472301,0.06487405095291293,0.09207850272195531,0.11098294387561318,0.13380142498770228,0.12645775390622155,0.10050475418255356,0.15349063912708813,0.16020238937377326,0.09376788407733072,0.1061892714006661,0.06870740306507343,0.09405088719214609,0.09400655079480554,0.06870740306507343,0.1061892714006661
qwen3-4b,olympiadbench-test+scibench-test+theoremqa-test,0.1423353548589987,0.10858466029425547,0.09746465897048019,0.07095178444786733,0.08874580904149731,0.10743529263436798,0.1335623950596677,0.13295001188753477,0.10757339544643643,0.15623536726481269,0.16394737214406488,0.08494226563265479,0.11225430867311337,0.07803176462977517,0.08430195245250362,0.07395229570489528,0.07803176462977517,0.11225430867311337
qwen3-4b,livemathbench-test+olympiadbench-test+scibench-test,0.1647174271922198,0.11318476086467202,0.10256335767817912,0.06802374970727897,0.08488817174441879,0.12044100318190412,0.14900506066930574,0.14483739773947496,0.11873807181807786,0.17399148829956385,0.18102786455143285,0.08774894849328604,0.11842915115529626,0.08742704001584845,0.08907372824190615,0.0785282302075687,0.08742704001584845,0.11842915115529626
qwen3-4b,matscibench-test+olympiadbench-test+scibench-test,0.1765060429343322,0.128936279465739,0.10658621411303067,0.07243034669055164,0.10613549341846988,0.12997567526537832,0.17012535888642327,0.16962814690014566,0.13171798752905378,0.19866206995509642,0.20852639195228045,0.08475974754124566,0.1341673339489151,0.09419328056774592,0.08437765618532236,0.07429545500224015,0.09419328056774592,0.13414733394891512
qwen3-4b,livemathbench-test+olympiadbench-test+theoremqa-test,0.1232894452875491,0.10251771122025281,0.09248196945494562,0.08380607568570175,0.09238148919308939,0.11311617482885819,0.11224169303819251,0.10727807851136453,0.09749773951888503,0.13053055285303428,0.1372324455458896,0.10332119793343963,0.1003120454628967,0.0833854991421624,0.10660147260621111,0.111121457095355,0.0833854991421624,0.1003120454628967
qwen3-4b,matscibench-test+olympiadbench-test+theoremqa-test,0.1479610752089167,0.11096151256960932,0.09836866206865642,0.0719904547642596,0.09494308760893178,0.11183500101901142,0.13359548288692252,0.1367505853039923,0.10730988857523718,0.15732534055903277,0.16634678130284347,0.08973067102263532,0.11250812061077398,0.08052150485611961,0.09087359813126065,0.08473940728433824,0.08052150485611961,0.11250812061077398
qwen3-4b,livemathbench-test+matscibench-test+olympiadbench-test,0.1882484542779055,0.11419407648030773,0.10369955677610736,0.06860162454219697,0.09786702938277932,0.1229512467322635,0.14869898060881,0.1463099599893413,0.11535963741542232,0.1751032376008137,0.18208347211669884,0.09817066693625512,0.11853259436759322,0.08901909299530368,0.09837144303042893,0.08803160705894826,0.08901909299530368,0.11853259436759322
