llm,composition,weighted_acc,mae
qwen3-8b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.40061349693251536,0.218327697782985
qwen3-8b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.3717299578059072,0.1936748427613193
qwen3-8b,gpqa-test+mathhendrycks-test+scibench-test,0.4309687261632342,0.1601008241639913
qwen3-8b,gpqa-test+mathhendrycks-test+theoremqa-test,0.5092250922509225,0.1864907485018856
qwen3-8b,gpqa-test+livemathbench-test+mathhendrycks-test,0.4594272076372315,0.1686087059501568
qwen3-8b,gpqa-test+mathhendrycks-test+matscibench-test,0.3884664131812421,0.1701149405219656
qwen3-8b,mathhendrycks-test+scibench-test+theoremqa-test,0.535483870967742,0.1960108326870233
qwen3-8b,livemathbench-test+mathhendrycks-test+scibench-test,0.5082284607938045,0.1707320527389728
qwen3-8b,mathhendrycks-test+matscibench-test+scibench-test,0.42470389170896783,0.1697577782033968
qwen3-8b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.6035283194057567,0.2161755238137923
qwen3-8b,mathhendrycks-test+matscibench-test+theoremqa-test,0.48321408915795266,0.1807344255457294
qwen3-8b,livemathbench-test+mathhendrycks-test+matscibench-test,0.44076923076923075,0.1704086889157538
qwen3-8b,gpqa-test+olympiadbench-test+scibench-test,0.27510917030567683,0.225742340751136
qwen3-8b,gpqa-test+olympiadbench-test+theoremqa-test,0.3287410926365796,0.202012785046174
qwen3-8b,gpqa-test+livemathbench-test+olympiadbench-test,0.24370277078085642,0.2454512450597417
qwen3-8b,gpqa-test+matscibench-test+olympiadbench-test,0.26417525773195877,0.2281928034879227
qwen3-8b,olympiadbench-test+scibench-test+theoremqa-test,0.3617391304347826,0.2012884778147202
qwen3-8b,livemathbench-test+olympiadbench-test+scibench-test,0.2955692652832305,0.2344087579095389
qwen3-8b,matscibench-test+olympiadbench-test+scibench-test,0.2992469282600079,0.2194312689436716
qwen3-8b,livemathbench-test+olympiadbench-test+theoremqa-test,0.35686918445539134,0.2046587015217943
qwen3-8b,matscibench-test+olympiadbench-test+theoremqa-test,0.3428126217374367,0.2021575249956679
qwen3-8b,livemathbench-test+matscibench-test+olympiadbench-test,0.2804878048780488,0.2197056309091317
qwen3-8b,gpqa-test+scibench-test+theoremqa-test,0.3740053050397878,0.1927672317421074
qwen3-8b,gpqa-test+livemathbench-test+scibench-test,0.2613521695257316,0.2289856541718397
qwen3-8b,gpqa-test+matscibench-test+scibench-test,0.28134026574234544,0.2243960074153358
qwen3-8b,gpqa-test+livemathbench-test+theoremqa-test,0.3710144927536232,0.2107130197685938
qwen3-8b,gpqa-test+matscibench-test+theoremqa-test,0.3447887323943662,0.2018274358403824
qwen3-8b,gpqa-test+livemathbench-test+matscibench-test,0.24403815580286167,0.2426446047306413
qwen3-8b,livemathbench-test+scibench-test+theoremqa-test,0.42601626016260163,0.2108241661285684
qwen3-8b,matscibench-test+scibench-test+theoremqa-test,0.3817258883248731,0.2025454962197019
qwen3-8b,livemathbench-test+matscibench-test+scibench-test,0.30763936682725396,0.2250659107527985
qwen3-8b,livemathbench-test+matscibench-test+theoremqa-test,0.38209752839011357,0.2162768164024115
gemma3-4b,gsm-test+gsmsymbolic-test+svamp-test,0.8075542965061379,0.2730279263202323
gemma3-4b,gsm-test+gsmsymbolic-test+mathhendrycks-test,0.7965169569202566,0.2350759237862917
gemma3-4b,gsm-test+gsmsymbolic-test+olympiadbench-test,0.6950846091861402,0.1300016345717293
gemma3-4b,gpqa-test+gsm-test+gsmsymbolic-test,0.753371513024201,0.1577377854560739
gemma3-4b,gsm-test+gsmsymbolic-test+scibench-test,0.7401925820256776,0.163957863492304
gemma3-4b,gsm-test+gsmsymbolic-test+theoremqa-test,0.7542462845010616,0.1945852059050645
gemma3-4b,gsm-test+gsmsymbolic-test+livemathbench-test,0.7920155793573516,0.2173276485417775
gemma3-4b,gsm-test+gsmsymbolic-test+matscibench-test,0.6992340425531914,0.126436220014782
gemma3-4b,gsm-test+mathhendrycks-test+svamp-test,0.8595870206489675,0.2886219147749029
gemma3-4b,gsm-test+olympiadbench-test+svamp-test,0.5828220858895705,0.0983583138270375
gemma3-4b,gpqa-test+gsm-test+svamp-test,0.719903206291591,0.182658166811326
gemma3-4b,gsm-test+scibench-test+svamp-test,0.6834415584415584,0.130162481548158
gemma3-4b,gsm-test+svamp-test+theoremqa-test,0.7267441860465116,0.1781173606119352
gemma3-4b,gsm-test+livemathbench-test+svamp-test,0.8574545454545455,0.2658420061372119
gemma3-4b,gsm-test+matscibench-test+svamp-test,0.5768321513002365,0.0955451144727506
gemma3-4b,gsm-test+mathhendrycks-test+olympiadbench-test,0.5735124760076775,0.0989863697644882
gemma3-4b,gpqa-test+gsm-test+mathhendrycks-test,0.6944291230005516,0.1354602340790492
gemma3-4b,gsm-test+mathhendrycks-test+scibench-test,0.6633466135458167,0.1255424889202386
gemma3-4b,gsm-test+mathhendrycks-test+theoremqa-test,0.7037037037037037,0.1763986706801822
gemma3-4b,gsm-test+livemathbench-test+mathhendrycks-test,0.8130293159609121,0.222990461696965
gemma3-4b,gsm-test+mathhendrycks-test+matscibench-test,0.5665934065934066,0.0943091505090753
gemma3-4b,gpqa-test+gsm-test+olympiadbench-test,0.47873585641825983,0.085300586088574
gemma3-4b,gsm-test+olympiadbench-test+scibench-test,0.4713560551124003,0.0957689553941008
gemma3-4b,gsm-test+olympiadbench-test+theoremqa-test,0.5039257673090649,0.1138339345268932
gemma3-4b,gsm-test+livemathbench-test+olympiadbench-test,0.5321663019693654,0.0975731500777671
gemma3-4b,gsm-test+matscibench-test+olympiadbench-test,0.4155371900826446,0.0864015478359023
gemma3-4b,gpqa-test+gsm-test+scibench-test,0.5417090539165819,0.0971477107185238
gemma3-4b,gpqa-test+gsm-test+theoremqa-test,0.5855721393034826,0.1208418503606802
gemma3-4b,gpqa-test+gsm-test+livemathbench-test,0.6570663094440723,0.1298943393662375
gemma3-4b,gpqa-test+gsm-test+matscibench-test,0.45768025078369906,0.0856239017766411
gemma3-4b,gsm-test+scibench-test+theoremqa-test,0.5668934240362812,0.1394737638682595
gemma3-4b,gsm-test+livemathbench-test+scibench-test,0.6244075829383886,0.1233256823813251
gemma3-4b,gsm-test+matscibench-test+scibench-test,0.4509884678747941,0.1006066560054603
gemma3-4b,gsm-test+livemathbench-test+theoremqa-test,0.6732101616628176,0.1736293433240874
gemma3-4b,gsm-test+matscibench-test+theoremqa-test,0.48826860841423947,0.110731242912424
gemma3-4b,gsm-test+livemathbench-test+matscibench-test,0.5171355498721227,0.1008144297980086
gemma3-4b,gsmsymbolic-test+mathhendrycks-test+svamp-test,0.7782327586206896,0.2396241412504692
gemma3-4b,gsmsymbolic-test+olympiadbench-test+svamp-test,0.6640074211502783,0.132937143021375
gemma3-4b,gpqa-test+gsmsymbolic-test+svamp-test,0.7272727272727273,0.1546627957561656
gemma3-4b,gsmsymbolic-test+scibench-test+svamp-test,0.7129146672230335,0.165003921883101
gemma3-4b,gsmsymbolic-test+svamp-test+theoremqa-test,0.7295844531734547,0.1972046152160806
gemma3-4b,gsmsymbolic-test+livemathbench-test+svamp-test,0.7715277777777778,0.2138476438970254
gemma3-4b,gsmsymbolic-test+matscibench-test+svamp-test,0.666798418972332,0.1290534943289355
gemma3-4b,gsmsymbolic-test+mathhendrycks-test+olympiadbench-test,0.6572972972972972,0.1316884803959757
gemma3-4b,gpqa-test+gsmsymbolic-test+mathhendrycks-test,0.7173182009247583,0.1512066924324516
gemma3-4b,gsmsymbolic-test+mathhendrycks-test+scibench-test,0.7038158691701999,0.1600581833211659
gemma3-4b,gsmsymbolic-test+mathhendrycks-test+theoremqa-test,0.7200320192115269,0.1903433905881486
gemma3-4b,gsmsymbolic-test+livemathbench-test+mathhendrycks-test,0.759375,0.2005151174030296
gemma3-4b,gsmsymbolic-test+mathhendrycks-test+matscibench-test,0.6595785440613027,0.1254498992039956
gemma3-4b,gpqa-test+gsmsymbolic-test+olympiadbench-test,0.6138344226579521,0.116573806325502
gemma3-4b,gsmsymbolic-test+olympiadbench-test+scibench-test,0.6056461511485183,0.1172727728849177
gemma3-4b,gsmsymbolic-test+olympiadbench-test+theoremqa-test,0.6204976509483209,0.1323442397250249
gemma3-4b,gsmsymbolic-test+livemathbench-test+olympiadbench-test,0.6443594646271511,0.1273656665754423
gemma3-4b,gsmsymbolic-test+matscibench-test+olympiadbench-test,0.571356783919598,0.1074118540884341
gemma3-4b,gpqa-test+gsmsymbolic-test+scibench-test,0.6554673182651192,0.1300039456138388
gemma3-4b,gpqa-test+gsmsymbolic-test+theoremqa-test,0.6722502522704339,0.1452635511504252
gemma3-4b,gpqa-test+gsmsymbolic-test+livemathbench-test,0.706399278954484,0.1464466156361433
gemma3-4b,gpqa-test+gsmsymbolic-test+matscibench-test,0.6133642332947083,0.1135489880053685
gemma3-4b,gsmsymbolic-test+scibench-test+theoremqa-test,0.6609708737864077,0.1657737537462823
gemma3-4b,gsmsymbolic-test+livemathbench-test+scibench-test,0.6924239153895964,0.1555038443566499
gemma3-4b,gsmsymbolic-test+matscibench-test+scibench-test,0.6046901172529313,0.1170579651474136
gemma3-4b,gsmsymbolic-test+livemathbench-test+theoremqa-test,0.7098567457772076,0.1833258089991667
gemma3-4b,gsmsymbolic-test+matscibench-test+theoremqa-test,0.6204541258999446,0.1292212117646054
gemma3-4b,gsmsymbolic-test+livemathbench-test+matscibench-test,0.6459183673469387,0.1279953556605919
gemma3-4b,mathhendrycks-test+olympiadbench-test+svamp-test,0.4245810055865922,0.0986219296319295
gemma3-4b,gpqa-test+mathhendrycks-test+svamp-test,0.5260521042084169,0.1289900070456128
gemma3-4b,mathhendrycks-test+scibench-test+svamp-test,0.501257334450964,0.1254309481535538
gemma3-4b,mathhendrycks-test+svamp-test+theoremqa-test,0.5739692805173807,0.1782450916594958
gemma3-4b,livemathbench-test+mathhendrycks-test+svamp-test,0.7138888888888889,0.2118143415399793
gemma3-4b,mathhendrycks-test+matscibench-test+svamp-test,0.3801369863013699,0.1083923829262918
gemma3-4b,gpqa-test+olympiadbench-test+svamp-test,0.2820366132723112,0.1109966403417044
gemma3-4b,olympiadbench-test+scibench-test+svamp-test,0.29130211013896035,0.1144201240487729
gemma3-4b,olympiadbench-test+svamp-test+theoremqa-test,0.3412179164569703,0.1282011799028413
gemma3-4b,livemathbench-test+olympiadbench-test+svamp-test,0.32789115646258504,0.1043761338986972
gemma3-4b,matscibench-test+olympiadbench-test+svamp-test,0.23665158371040723,0.1109232911582649
gemma3-4b,gpqa-test+scibench-test+svamp-test,0.2875760208514335,0.12821275107923
gemma3-4b,gpqa-test+svamp-test+theoremqa-test,0.3707112970711297,0.1465339378423629
gemma3-4b,gpqa-test+livemathbench-test+svamp-test,0.36430678466076694,0.108612981976814
gemma3-4b,gpqa-test+matscibench-test+svamp-test,0.20310296191819463,0.1285071934370683
gemma3-4b,scibench-test+svamp-test+theoremqa-test,0.3712230215827338,0.1835582857040664
gemma3-4b,livemathbench-test+scibench-test+svamp-test,0.3665521191294387,0.1363726595938868
gemma3-4b,matscibench-test+scibench-test+svamp-test,0.22380657160570366,0.1421044587451999
gemma3-4b,livemathbench-test+svamp-test+theoremqa-test,0.47110141766630315,0.168219990172739
gemma3-4b,matscibench-test+svamp-test+theoremqa-test,0.28545564272782137,0.1415345284233863
gemma3-4b,livemathbench-test+matscibench-test+svamp-test,0.24298245614035088,0.1234048615131253
gemma3-4b,gpqa-test+mathhendrycks-test+olympiadbench-test,0.2945492662473795,0.1173678820522685
gemma3-4b,mathhendrycks-test+olympiadbench-test+scibench-test,0.3019495958155017,0.1319259753920734
gemma3-4b,mathhendrycks-test+olympiadbench-test+theoremqa-test,0.3479273404750815,0.1431507643324968
gemma3-4b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.3380368098159509,0.1209169035538374
gemma3-4b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.249789029535865,0.1269707299105193
gemma3-4b,gpqa-test+mathhendrycks-test+scibench-test,0.30511060259344014,0.1454938254970834
gemma3-4b,gpqa-test+mathhendrycks-test+theoremqa-test,0.37785977859778597,0.1569716840246616
gemma3-4b,gpqa-test+livemathbench-test+mathhendrycks-test,0.37708830548926014,0.1297992615635007
gemma3-4b,gpqa-test+mathhendrycks-test+matscibench-test,0.2262357414448669,0.1316586265316336
gemma3-4b,mathhendrycks-test+scibench-test+theoremqa-test,0.3774193548387097,0.1849180821056784
gemma3-4b,livemathbench-test+mathhendrycks-test+scibench-test,0.3765730880929332,0.1582742160216881
gemma3-4b,mathhendrycks-test+matscibench-test+scibench-test,0.242526790750141,0.1557308305745406
gemma3-4b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.46518105849582175,0.1911636064152138
gemma3-4b,mathhendrycks-test+matscibench-test+theoremqa-test,0.298293891029169,0.1626274573350249
gemma3-4b,livemathbench-test+mathhendrycks-test+matscibench-test,0.26615384615384613,0.1490064216936682
gemma3-4b,gpqa-test+olympiadbench-test+scibench-test,0.17855409995147986,0.1699938528186236
gemma3-4b,gpqa-test+olympiadbench-test+theoremqa-test,0.22802850356294538,0.1654109965773889
gemma3-4b,gpqa-test+livemathbench-test+olympiadbench-test,0.17884130982367757,0.1598973868274658
gemma3-4b,gpqa-test+matscibench-test+olympiadbench-test,0.13960481099656358,0.1632238225472861
gemma3-4b,olympiadbench-test+scibench-test+theoremqa-test,0.24043478260869566,0.1696398686565874
gemma3-4b,livemathbench-test+olympiadbench-test+scibench-test,0.20022434099831743,0.1600899146917044
gemma3-4b,matscibench-test+olympiadbench-test+scibench-test,0.15774871185097106,0.1788507446796786
gemma3-4b,livemathbench-test+olympiadbench-test+theoremqa-test,0.2567049808429119,0.1756748755220628
gemma3-4b,matscibench-test+olympiadbench-test+theoremqa-test,0.1986754966887417,0.1743793732447403
gemma3-4b,livemathbench-test+matscibench-test+olympiadbench-test,0.15317073170731707,0.1727968595662767
gemma3-4b,gpqa-test+scibench-test+theoremqa-test,0.21087533156498675,0.2035186842532941
gemma3-4b,gpqa-test+livemathbench-test+scibench-test,0.1231079717457114,0.227813654401089
gemma3-4b,gpqa-test+matscibench-test+scibench-test,0.09416522241478914,0.2489917803218873
gemma3-4b,gpqa-test+livemathbench-test+theoremqa-test,0.22608695652173913,0.2222488641826998
gemma3-4b,gpqa-test+matscibench-test+theoremqa-test,0.15492957746478872,0.2344441092491883
gemma3-4b,gpqa-test+livemathbench-test+matscibench-test,0.06279809220985691,0.3514774019085814
gemma3-4b,livemathbench-test+scibench-test+theoremqa-test,0.24959349593495936,0.2396325703343172
gemma3-4b,matscibench-test+scibench-test+theoremqa-test,0.1766497461928934,0.2129726990030092
gemma3-4b,livemathbench-test+matscibench-test+scibench-test,0.10461114934618032,0.2505873337343615
gemma3-4b,livemathbench-test+matscibench-test+theoremqa-test,0.17635270541082165,0.2232501664957779
gemma3-12b,gsm-test+gsmsymbolic-test+svamp-test,0.8844192634560907,0.205037041961874
gemma3-12b,gsm-test+gsmsymbolic-test+mathhendrycks-test,0.8777268560953254,0.1838188911520165
gemma3-12b,gsm-test+gsmsymbolic-test+olympiadbench-test,0.7738920225624496,0.094533137368002
gemma3-12b,gpqa-test+gsm-test+gsmsymbolic-test,0.8324404212082025,0.1434999739106
gemma3-12b,gsm-test+gsmsymbolic-test+scibench-test,0.822753209700428,0.1254654221979973
gemma3-12b,gsm-test+gsmsymbolic-test+theoremqa-test,0.8388181174805379,0.162543486593066
gemma3-12b,gsm-test+gsmsymbolic-test+livemathbench-test,0.8697176241480039,0.1605792646064343
gemma3-12b,gsm-test+gsmsymbolic-test+matscibench-test,0.7775319148936171,0.0995530554411286
gemma3-12b,gsm-test+mathhendrycks-test+svamp-test,0.9097345132743363,0.2649825628463021
gemma3-12b,gsm-test+olympiadbench-test+svamp-test,0.63640081799591,0.081398803890449
gemma3-12b,gpqa-test+gsm-test+svamp-test,0.7622504537205081,0.1744651167597625
gemma3-12b,gsm-test+scibench-test+svamp-test,0.7402597402597403,0.1126494235692219
gemma3-12b,gsm-test+svamp-test+theoremqa-test,0.790169133192389,0.1840589273407201
gemma3-12b,gsm-test+livemathbench-test+svamp-test,0.8872727272727273,0.1981181436043674
gemma3-12b,gsm-test+matscibench-test+svamp-test,0.6250591016548463,0.0806185771702302
gemma3-12b,gsm-test+mathhendrycks-test+olympiadbench-test,0.6376199616122841,0.0817790209348057
gemma3-12b,gpqa-test+gsm-test+mathhendrycks-test,0.752895752895753,0.1279312351441361
gemma3-12b,gsm-test+mathhendrycks-test+scibench-test,0.7335657370517928,0.109985304947715
gemma3-12b,gsm-test+mathhendrycks-test+theoremqa-test,0.7797270955165692,0.173614712324485
gemma3-12b,gsm-test+livemathbench-test+mathhendrycks-test,0.8631921824104235,0.1597965080845526
gemma3-12b,gsm-test+mathhendrycks-test+matscibench-test,0.6272527472527473,0.0798443269664072
gemma3-12b,gpqa-test+gsm-test+olympiadbench-test,0.5380413577838471,0.0802438214518538
gemma3-12b,gsm-test+olympiadbench-test+scibench-test,0.5391588107324148,0.0870667378493594
gemma3-12b,gsm-test+olympiadbench-test+theoremqa-test,0.576017130620985,0.1065398818164672
gemma3-12b,gsm-test+livemathbench-test+olympiadbench-test,0.5859956236323851,0.0711690505006724
gemma3-12b,gsm-test+matscibench-test+olympiadbench-test,0.4763636363636364,0.0788688050933121
gemma3-12b,gpqa-test+gsm-test+scibench-test,0.6057985757884028,0.0992715657455868
gemma3-12b,gpqa-test+gsm-test+theoremqa-test,0.6557213930348259,0.1353585214654301
gemma3-12b,gpqa-test+gsm-test+livemathbench-test,0.6985934360348292,0.1018175212470978
gemma3-12b,gpqa-test+gsm-test+matscibench-test,0.5127630989699955,0.0786279524987852
gemma3-12b,gsm-test+scibench-test+theoremqa-test,0.6467120181405895,0.139927310311491
gemma3-12b,gsm-test+livemathbench-test+scibench-test,0.681872037914692,0.0972707260395412
gemma3-12b,gsm-test+matscibench-test+scibench-test,0.5160626029654036,0.0906068546420004
gemma3-12b,gsm-test+livemathbench-test+theoremqa-test,0.7378752886836027,0.1620193961485125
gemma3-12b,gsm-test+matscibench-test+theoremqa-test,0.558252427184466,0.1052551983621893
gemma3-12b,gsm-test+livemathbench-test+matscibench-test,0.5652173913043478,0.0724619063142158
gemma3-12b,gsmsymbolic-test+mathhendrycks-test+svamp-test,0.8689655172413793,0.1919489264264293
gemma3-12b,gsmsymbolic-test+olympiadbench-test+svamp-test,0.7506493506493507,0.0943717587392134
gemma3-12b,gpqa-test+gsmsymbolic-test+svamp-test,0.8155719878207917,0.1436133562167212
gemma3-12b,gsmsymbolic-test+scibench-test+svamp-test,0.8049238472772794,0.1212205100303125
gemma3-12b,gsmsymbolic-test+svamp-test+theoremqa-test,0.823857763076287,0.1619432913862338
gemma3-12b,gsmsymbolic-test+livemathbench-test+svamp-test,0.8587962962962963,0.1604700897265706
gemma3-12b,gsmsymbolic-test+matscibench-test+svamp-test,0.7533596837944664,0.0987261270960127
gemma3-12b,gsmsymbolic-test+mathhendrycks-test+olympiadbench-test,0.747927927927928,0.0908748786045929
gemma3-12b,gpqa-test+gsmsymbolic-test+mathhendrycks-test,0.8102143757881463,0.1328153298324144
gemma3-12b,gsmsymbolic-test+mathhendrycks-test+scibench-test,0.8001211387038158,0.1108207385870715
gemma3-12b,gsmsymbolic-test+mathhendrycks-test+theoremqa-test,0.818491094656794,0.154435517909905
gemma3-12b,gsmsymbolic-test+livemathbench-test+mathhendrycks-test,0.8515625,0.1467619381681629
gemma3-12b,gsmsymbolic-test+mathhendrycks-test+matscibench-test,0.7503831417624521,0.094227736072027
gemma3-12b,gpqa-test+gsmsymbolic-test+olympiadbench-test,0.7024328249818446,0.0925905813236621
gemma3-12b,gsmsymbolic-test+olympiadbench-test+scibench-test,0.6973522707347011,0.0864482390931649
gemma3-12b,gsmsymbolic-test+olympiadbench-test+theoremqa-test,0.7141117104576301,0.1108215947524244
gemma3-12b,gsmsymbolic-test+livemathbench-test+olympiadbench-test,0.7321223709369025,0.0822741140973162
gemma3-12b,gsmsymbolic-test+matscibench-test+olympiadbench-test,0.6584589614740368,0.0790533720377235
gemma3-12b,gpqa-test+gsmsymbolic-test+scibench-test,0.7495418448381185,0.111541057784922
gemma3-12b,gpqa-test+gsmsymbolic-test+theoremqa-test,0.7685166498486378,0.1389332883727788
gemma3-12b,gpqa-test+gsmsymbolic-test+livemathbench-test,0.7960793150067598,0.1203927913893776
gemma3-12b,gpqa-test+gsmsymbolic-test+matscibench-test,0.7020084974893781,0.0964045050874806
gemma3-12b,gsmsymbolic-test+scibench-test+theoremqa-test,0.7603883495145631,0.137921726753723
gemma3-12b,gsmsymbolic-test+livemathbench-test+scibench-test,0.7858838765378804,0.107793835399834
gemma3-12b,gsmsymbolic-test+matscibench-test+scibench-test,0.6966313046715057,0.0905843758424838
gemma3-12b,gsmsymbolic-test+livemathbench-test+theoremqa-test,0.8056446440025657,0.1453908575672795
gemma3-12b,gsmsymbolic-test+matscibench-test+theoremqa-test,0.7144175743031198,0.1123349723152232
gemma3-12b,gsmsymbolic-test+livemathbench-test+matscibench-test,0.7336734693877551,0.0858065928611386
gemma3-12b,mathhendrycks-test+olympiadbench-test+svamp-test,0.505586592178771,0.0830903766045767
gemma3-12b,gpqa-test+mathhendrycks-test+svamp-test,0.6102204408817635,0.1317825415188831
gemma3-12b,mathhendrycks-test+scibench-test+svamp-test,0.6010058675607711,0.1148581748405334
gemma3-12b,mathhendrycks-test+svamp-test+theoremqa-test,0.6822958771220695,0.1829238264176422
gemma3-12b,livemathbench-test+mathhendrycks-test+svamp-test,0.7902777777777777,0.1630742761979811
gemma3-12b,mathhendrycks-test+matscibench-test+svamp-test,0.45958904109589044,0.0798327569524251
gemma3-12b,gpqa-test+olympiadbench-test+svamp-test,0.35640732265446223,0.0861026599182436
gemma3-12b,olympiadbench-test+scibench-test+svamp-test,0.37622233659289755,0.1070270699849453
gemma3-12b,olympiadbench-test+svamp-test+theoremqa-test,0.431806743834927,0.1150235161403117
gemma3-12b,livemathbench-test+olympiadbench-test+svamp-test,0.39659863945578233,0.0804420226123412
gemma3-12b,matscibench-test+olympiadbench-test+svamp-test,0.30995475113122173,0.0951405357171177
gemma3-12b,gpqa-test+scibench-test+svamp-test,0.3779322328410078,0.1424236602472318
gemma3-12b,gpqa-test+svamp-test+theoremqa-test,0.4702928870292887,0.1628262245360607
gemma3-12b,gpqa-test+livemathbench-test+svamp-test,0.42330383480825956,0.1177829303541702
gemma3-12b,gpqa-test+matscibench-test+svamp-test,0.2743300423131171,0.1268487105821632
gemma3-12b,scibench-test+svamp-test+theoremqa-test,0.48201438848920863,0.1649523234127655
gemma3-12b,livemathbench-test+scibench-test+svamp-test,0.4524627720504009,0.1325097476958724
gemma3-12b,matscibench-test+scibench-test+svamp-test,0.30812151270923743,0.1328578660220731
gemma3-12b,livemathbench-test+svamp-test+theoremqa-test,0.569247546346783,0.1774504159628803
gemma3-12b,matscibench-test+svamp-test+theoremqa-test,0.37658418829209417,0.1331661123480039
gemma3-12b,livemathbench-test+matscibench-test+svamp-test,0.306140350877193,0.1129205801923775
gemma3-12b,gpqa-test+mathhendrycks-test+olympiadbench-test,0.38155136268343814,0.0924103688280483
gemma3-12b,mathhendrycks-test+olympiadbench-test+scibench-test,0.39752734189253447,0.1137843707148827
gemma3-12b,mathhendrycks-test+olympiadbench-test+theoremqa-test,0.44853283651606896,0.1169323502130613
gemma3-12b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.42208588957055215,0.0996633356455248
gemma3-12b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.3333333333333333,0.1026088706908922
gemma3-12b,gpqa-test+mathhendrycks-test+scibench-test,0.41189931350114417,0.1386794658694259
gemma3-12b,gpqa-test+mathhendrycks-test+theoremqa-test,0.4922509225092251,0.1488166924879984
gemma3-12b,gpqa-test+livemathbench-test+mathhendrycks-test,0.4677804295942721,0.1063574708267397
gemma3-12b,gpqa-test+mathhendrycks-test+matscibench-test,0.31305449936628643,0.1029418611559273
gemma3-12b,mathhendrycks-test+scibench-test+theoremqa-test,0.5,0.1643274991225058
gemma3-12b,livemathbench-test+mathhendrycks-test+scibench-test,0.484027105517909,0.1297191362370249
gemma3-12b,mathhendrycks-test+matscibench-test+scibench-test,0.3395375070501974,0.1267448308069453
gemma3-12b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.5821727019498607,0.1793734163508214
gemma3-12b,mathhendrycks-test+matscibench-test+theoremqa-test,0.4012107870115575,0.1313303691020844
gemma3-12b,livemathbench-test+mathhendrycks-test+matscibench-test,0.34923076923076923,0.0991942477236559
gemma3-12b,gpqa-test+olympiadbench-test+scibench-test,0.2688015526443474,0.1635274754702832
gemma3-12b,gpqa-test+olympiadbench-test+theoremqa-test,0.3235154394299287,0.1459414970287146
gemma3-12b,gpqa-test+livemathbench-test+olympiadbench-test,0.25566750629722923,0.1153751853942877
gemma3-12b,gpqa-test+matscibench-test+olympiadbench-test,0.218213058419244,0.1405562016824589
gemma3-12b,olympiadbench-test+scibench-test+theoremqa-test,0.34304347826086956,0.1526942515178272
gemma3-12b,livemathbench-test+olympiadbench-test+scibench-test,0.2882781828379136,0.1470319183705643
gemma3-12b,matscibench-test+olympiadbench-test+scibench-test,0.24415378517637734,0.1556122549285678
gemma3-12b,livemathbench-test+olympiadbench-test+theoremqa-test,0.35084838533114393,0.1444877251897176
gemma3-12b,matscibench-test+olympiadbench-test+theoremqa-test,0.28944292948967665,0.1428785215554511
gemma3-12b,livemathbench-test+matscibench-test+olympiadbench-test,0.22829268292682928,0.1576304667697497
gemma3-12b,gpqa-test+scibench-test+theoremqa-test,0.3269230769230769,0.1966853130620485
gemma3-12b,gpqa-test+livemathbench-test+scibench-test,0.2199798183652876,0.2175655186801126
gemma3-12b,gpqa-test+matscibench-test+scibench-test,0.18486424032351242,0.2304570603039137
gemma3-12b,gpqa-test+livemathbench-test+theoremqa-test,0.3333333333333333,0.1932380334747926
gemma3-12b,gpqa-test+matscibench-test+theoremqa-test,0.25183098591549297,0.1870610504826146
gemma3-12b,gpqa-test+livemathbench-test+matscibench-test,0.13672496025437203,0.3334225572512824
gemma3-12b,livemathbench-test+scibench-test+theoremqa-test,0.36829268292682926,0.2136564153396106
gemma3-12b,matscibench-test+scibench-test+theoremqa-test,0.2817258883248731,0.1910256421824692
gemma3-12b,livemathbench-test+matscibench-test+scibench-test,0.19270474879559532,0.2358271114579417
gemma3-12b,livemathbench-test+matscibench-test+theoremqa-test,0.27187708750835005,0.1993696055229669
llama3-8b,gsm-test+gsmsymbolic-test+svamp-test,0.7542965061378659,0.253313097045468
llama3-8b,gsm-test+gsmsymbolic-test+mathhendrycks-test,0.7308890925756187,0.1993063556873665
llama3-8b,gsm-test+gsmsymbolic-test+olympiadbench-test,0.6312651087832393,0.1110895431920477
llama3-8b,gpqa-test+gsm-test+gsmsymbolic-test,0.7057084795861814,0.1684415680019893
llama3-8b,gsm-test+gsmsymbolic-test+scibench-test,0.6936519258202568,0.1430427862610433
llama3-8b,gsm-test+gsmsymbolic-test+theoremqa-test,0.70276008492569,0.1697206411500399
llama3-8b,gsm-test+gsmsymbolic-test+livemathbench-test,0.7388510223953262,0.1940845630351728
llama3-8b,gsm-test+gsmsymbolic-test+matscibench-test,0.6582127659574468,0.1201499051714264
llama3-8b,gsm-test+mathhendrycks-test+svamp-test,0.7651917404129793,0.1975948739370157
llama3-8b,gsm-test+olympiadbench-test+svamp-test,0.501840490797546,0.0768103589856286
llama3-8b,gpqa-test+gsm-test+svamp-test,0.6836055656382335,0.1204806932518036
llama3-8b,gsm-test+scibench-test+svamp-test,0.6493506493506493,0.113165106977559
